,outlier_variable,iqr_flag,modified_z_flag,modified_z_score,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2594,median_house_value,True,False,3.170457041116006,-118.19,34.22,32.0,10626.0,1504.0,4353.0,1482.0,9.8413,500001.0,<1H OCEAN
2603,median_house_value,True,False,3.170457041116006,-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,500001.0,<1H OCEAN
2609,median_house_value,True,False,3.170457041116006,-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,500001.0,NEAR BAY
2631,median_house_value,True,False,3.170457041116006,-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,500001.0,<1H OCEAN
2634,median_house_value,True,False,3.170457041116006,-118.85,34.04,21.0,3837.0,578.0,1509.0,509.0,8.4476,500001.0,NEAR OCEAN
2657,median_house_value,True,False,3.170457041116006,-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,500001.0,<1H OCEAN
2663,median_house_value,True,False,3.170457041116006,-122.34,37.56,39.0,3562.0,391.0,1139.0,391.0,12.6417,500001.0,NEAR OCEAN
2674,median_house_value,True,False,3.170457041116006,-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,500001.0,<1H OCEAN
2699,median_house_value,True,False,3.170457041116006,-122.14,37.43,52.0,1944.0,308.0,696.0,293.0,8.2664,500001.0,NEAR BAY
2761,median_house_value,True,False,3.170457041116006,-117.31,32.83,38.0,2367.0,480.0,891.0,428.0,4.1477,500001.0,NEAR OCEAN
2789,median_house_value,True,False,3.170457041116006,-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,500001.0,<1H OCEAN
2812,median_house_value,True,False,3.170457041116006,-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,500001.0,<1H OCEAN
2817,median_house_value,True,False,3.170457041116006,-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,500001.0,<1H OCEAN
2844,median_house_value,True,False,3.170457041116006,-117.8,33.55,35.0,2067.0,428.0,724.0,377.0,5.8371,500001.0,<1H OCEAN
2872,median_house_value,True,False,3.170457041116006,-117.87,33.62,15.0,2209.0,275.0,735.0,274.0,15.0001,500001.0,<1H OCEAN
2880,median_house_value,True,False,3.170457041116006,-118.46,34.06,20.0,5448.0,1532.0,2202.0,1442.0,4.2554,500001.0,<1H OCEAN
2895,median_house_value,True,False,3.0050411160058736,-117.53,33.69,6.0,454.0,102.0,213.0,43.0,10.9704,483300.0,<1H OCEAN
2920,median_house_value,True,False,3.170457041116006,-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0,<1H OCEAN
2974,median_house_value,True,False,3.170457041116006,-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,500001.0,<1H OCEAN
2986,median_house_value,True,False,3.170457041116006,-118.38,34.06,52.0,1311.0,217.0,578.0,205.0,7.6771,500001.0,<1H OCEAN
3041,median_house_value,True,False,3.170457041116006,-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321,500001.0,<1H OCEAN
3052,median_house_value,True,False,3.001079295154185,-117.87,33.6,34.0,3415.0,779.0,1275.0,718.0,4.498,482900.0,<1H OCEAN
3057,median_house_value,True,False,3.170457041116006,-122.45,37.79,46.0,2009.0,464.0,761.0,453.0,3.7188,500001.0,NEAR BAY
3069,median_house_value,True,False,3.170457041116006,-118.4,34.06,37.0,3781.0,873.0,1725.0,838.0,4.1455,500001.0,<1H OCEAN
3074,median_house_value,True,False,3.170457041116006,-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,500001.0,NEAR BAY
3087,median_house_value,True,False,3.170457041116006,-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,500001.0,NEAR OCEAN
3088,median_house_value,True,False,3.170457041116006,-122.43,37.79,52.0,6186.0,1566.0,2065.0,1374.0,5.8543,500001.0,NEAR BAY
3089,median_house_value,True,False,3.170457041116006,-118.5,34.04,52.0,2233.0,317.0,769.0,277.0,8.3839,500001.0,<1H OCEAN
3096,median_house_value,True,False,3.1704471365638764,-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,500000.0,NEAR BAY
3103,median_house_value,True,False,3.170457041116006,-118.4,34.05,43.0,1028.0,145.0,394.0,149.0,10.4519,500001.0,<1H OCEAN
3106,median_house_value,True,False,3.170457041116006,-122.43,37.79,52.0,3219.0,969.0,1152.0,830.0,4.2042,500001.0,NEAR BAY
3145,median_house_value,True,False,3.170457041116006,-118.4,33.87,45.0,2181.0,505.0,965.0,471.0,5.3816,500001.0,<1H OCEAN
3206,median_house_value,True,False,3.170457041116006,-117.69,33.58,8.0,2887.0,351.0,1176.0,351.0,10.3953,500001.0,<1H OCEAN
3267,median_house_value,True,False,3.170457041116006,-118.44,33.95,37.0,2076.0,332.0,771.0,327.0,6.2551,500001.0,<1H OCEAN
3279,median_house_value,True,False,3.170457041116006,-118.32,33.75,37.0,1080.0,135.0,366.0,142.0,11.6677,500001.0,NEAR OCEAN
3311,median_house_value,True,False,3.170457041116006,-118.35,34.07,52.0,2497.0,406.0,1030.0,412.0,4.89,500001.0,<1H OCEAN
3314,median_house_value,True,False,3.170457041116006,-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,500001.0,NEAR OCEAN
3358,median_house_value,True,False,3.170457041116006,-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,500001.0,<1H OCEAN
3364,median_house_value,True,False,3.170457041116006,-118.48,34.04,36.0,2539.0,535.0,979.0,500.0,3.6667,500001.0,<1H OCEAN
3373,median_house_value,True,False,3.170457041116006,-118.43,33.96,13.0,1860.0,345.0,800.0,355.0,5.8864,500001.0,<1H OCEAN
3435,median_house_value,True,False,3.1704471365638764,-119.69,34.41,44.0,1208.0,357.0,603.0,297.0,2.6103,500000.0,<1H OCEAN
3468,median_house_value,True,False,3.170457041116006,-117.19,32.75,52.0,1495.0,230.0,459.0,190.0,8.1548,500001.0,NEAR OCEAN
3506,median_house_value,True,False,3.170457041116006,-122.15,37.41,15.0,2577.0,360.0,979.0,364.0,10.476,500001.0,NEAR BAY
3533,median_house_value,True,False,3.170457041116006,-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,500001.0,<1H OCEAN
3550,median_house_value,True,False,3.170457041116006,-118.4,34.06,47.0,3652.0,967.0,1438.0,887.0,3.6964,500001.0,<1H OCEAN
3607,median_house_value,True,False,3.170457041116006,-118.47,34.06,45.0,1271.0,190.0,419.0,171.0,7.6447,500001.0,<1H OCEAN
3609,median_house_value,True,False,3.170457041116006,-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,500001.0,NEAR OCEAN
3614,median_house_value,True,False,3.170457041116006,-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,500001.0,NEAR BAY
3616,median_house_value,True,False,3.170457041116006,-118.5,34.05,36.0,4152.0,542.0,1461.0,550.0,15.0001,500001.0,<1H OCEAN
3618,median_house_value,True,False,3.170457041116006,-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,500001.0,<1H OCEAN
3635,median_house_value,True,False,3.170457041116006,-118.52,34.04,42.0,993.0,130.0,368.0,134.0,10.8082,500001.0,<1H OCEAN
3699,median_house_value,True,False,3.1704471365638764,-118.15,34.12,49.0,1789.0,288.0,848.0,311.0,6.0199,500000.0,<1H OCEAN
3732,median_house_value,True,False,3.170457041116006,-117.67,33.47,22.0,2728.0,616.0,1081.0,566.0,1.6393,500001.0,<1H OCEAN
3766,median_house_value,True,False,3.170457041116006,-118.33,34.06,52.0,1841.0,240.0,693.0,218.0,15.0001,500001.0,<1H OCEAN
3807,median_house_value,True,False,3.170457041116006,-118.4,33.9,37.0,2458.0,400.0,920.0,375.0,7.8924,500001.0,<1H OCEAN
3808,median_house_value,True,False,3.170457041116006,-122.28,37.49,25.0,7335.0,1157.0,2626.0,1049.0,6.5475,500001.0,NEAR OCEAN
3821,median_house_value,True,False,3.170457041116006,-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6.1655,500001.0,NEAR BAY
3847,median_house_value,True,False,3.170457041116006,-118.3,34.11,52.0,1954.0,245.0,645.0,237.0,6.9391,500001.0,<1H OCEAN
3909,median_house_value,True,False,3.170457041116006,-118.49,34.04,50.0,2597.0,340.0,964.0,339.0,13.3036,500001.0,<1H OCEAN
3931,median_house_value,True,False,3.170457041116006,-117.26,32.82,34.0,5846.0,785.0,1817.0,747.0,8.496,500001.0,NEAR OCEAN
3962,median_house_value,True,False,3.1704471365638764,-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,500000.0,NEAR BAY
3969,median_house_value,True,False,3.170457041116006,-118.4,33.89,31.0,2926.0,492.0,1149.0,476.0,7.9611,500001.0,<1H OCEAN
3972,median_house_value,True,False,3.170457041116006,-118.22,34.22,39.0,2686.0,417.0,1094.0,402.0,7.0059,500001.0,<1H OCEAN
3980,median_house_value,True,False,3.170457041116006,-118.36,34.11,35.0,3946.0,695.0,1361.0,620.0,6.5195,500001.0,<1H OCEAN
3983,median_house_value,True,False,3.170457041116006,-118.32,33.75,33.0,2996.0,398.0,1048.0,387.0,9.267,500001.0,NEAR OCEAN
3996,median_house_value,True,False,3.170457041116006,-118.53,34.03,40.0,4350.0,763.0,1551.0,665.0,7.0318,500001.0,<1H OCEAN
4002,median_house_value,True,False,3.170457041116006,-118.52,34.02,24.0,7418.0,1755.0,2713.0,1577.0,5.0867,500001.0,<1H OCEAN
4004,median_house_value,True,False,3.170457041116006,-118.42,34.05,52.0,2533.0,402.0,981.0,386.0,7.8164,500001.0,<1H OCEAN
4007,median_house_value,True,False,3.170457041116006,-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422,500001.0,NEAR OCEAN
4027,median_house_value,True,False,3.170457041116006,-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,500001.0,<1H OCEAN
4058,median_house_value,True,False,3.170457041116006,-117.25,32.83,17.0,2075.0,262.0,704.0,241.0,10.9529,500001.0,NEAR OCEAN
4106,median_house_value,True,False,3.1347907488986784,-117.25,32.72,33.0,1677.0,228.0,629.0,239.0,6.597,496400.0,NEAR OCEAN
4189,median_house_value,True,False,3.170457041116006,-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,500001.0,INLAND
4226,median_house_value,True,False,3.170457041116006,-117.25,32.86,25.0,2911.0,533.0,1137.0,499.0,5.1023,500001.0,NEAR OCEAN
4289,median_house_value,True,False,3.170457041116006,-118.35,34.11,33.0,7478.0,1678.0,2701.0,1500.0,4.1717,500001.0,<1H OCEAN
4304,median_house_value,True,False,3.170457041116006,-116.55,33.84,28.0,2992.0,562.0,676.0,346.0,5.7613,500001.0,INLAND
4310,median_house_value,True,False,3.170457041116006,-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,500001.0,NEAR BAY
4346,median_house_value,True,False,3.170457041116006,-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856,500001.0,NEAR BAY
4348,median_house_value,True,False,3.170457041116006,-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,500001.0,<1H OCEAN
4380,median_house_value,True,False,3.170457041116006,-118.42,34.06,40.0,2933.0,565.0,1077.0,536.0,6.1527,500001.0,<1H OCEAN
4422,median_house_value,True,False,3.170457041116006,-118.58,34.17,18.0,6476.0,1082.0,2413.0,958.0,5.6327,500001.0,<1H OCEAN
4428,median_house_value,True,False,3.170457041116006,-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454,500001.0,<1H OCEAN
4437,median_house_value,True,False,3.170457041116006,-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,500001.0,NEAR BAY
4447,median_house_value,True,False,3.040697503671072,-118.37,34.07,52.0,2203.0,437.0,899.0,384.0,4.25,486900.0,<1H OCEAN
4479,median_house_value,True,False,3.170457041116006,-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,500001.0,INLAND
4503,median_house_value,True,False,3.170457041116006,-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831,500001.0,NEAR OCEAN
4512,median_house_value,True,False,3.170457041116006,-118.48,34.14,31.0,9320.0,1143.0,2980.0,1109.0,10.3599,500001.0,<1H OCEAN
4525,median_house_value,True,False,3.170457041116006,-118.33,34.12,23.0,1894.0,416.0,769.0,392.0,6.0352,500001.0,<1H OCEAN
4529,median_house_value,True,False,3.170457041116006,-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,500001.0,<1H OCEAN
4541,median_house_value,True,False,3.170457041116006,-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9.8892,500001.0,NEAR OCEAN
4545,median_house_value,True,False,3.170457041116006,-122.46,37.79,52.0,899.0,96.0,304.0,110.0,14.2959,500001.0,NEAR BAY
4553,median_house_value,True,False,3.0397070484581494,-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,486800.0,INLAND
4570,median_house_value,True,False,3.170457041116006,-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500001.0,NEAR OCEAN
4575,median_house_value,True,False,3.170457041116006,-118.1,34.12,49.0,3783.0,579.0,1601.0,539.0,6.3013,500001.0,<1H OCEAN
4589,median_house_value,True,False,3.170457041116006,-118.2,34.21,40.0,1477.0,228.0,609.0,224.0,7.8375,500001.0,<1H OCEAN
4596,median_house_value,True,False,3.170457041116006,-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,500001.0,NEAR BAY
4607,median_house_value,True,False,3.170457041116006,-120.67,35.3,19.0,1540.0,715.0,1799.0,635.0,0.7025,500001.0,NEAR OCEAN
4649,median_house_value,True,False,3.170457041116006,-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,500001.0,NEAR BAY
4677,median_house_value,True,False,3.170457041116006,-122.47,37.87,36.0,4471.0,618.0,1315.0,582.0,11.5706,500001.0,NEAR BAY
4694,median_house_value,True,False,3.170457041116006,-122.04,37.26,24.0,4973.0,709.0,1692.0,696.0,7.8627,500001.0,<1H OCEAN
4695,median_house_value,True,False,3.170457041116006,-118.12,33.75,41.0,2072.0,491.0,742.0,414.0,3.9934,500001.0,NEAR OCEAN
4702,median_house_value,True,False,3.170457041116006,-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728,500001.0,NEAR BAY
4703,median_house_value,True,False,3.170457041116006,-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,500001.0,<1H OCEAN
4720,median_house_value,True,False,3.170457041116006,-118.22,34.23,34.0,3296.0,483.0,1268.0,478.0,8.4802,500001.0,<1H OCEAN
4731,median_house_value,True,False,3.1704471365638764,-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,500000.0,NEAR BAY
4768,median_house_value,True,False,3.170457041116006,-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458,500001.0,<1H OCEAN
4773,median_house_value,True,False,3.170457041116006,-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN
4780,median_house_value,True,False,3.170457041116006,-122.41,37.81,31.0,3991.0,1311.0,2305.0,1201.0,1.8981,500001.0,NEAR BAY
4836,median_house_value,True,False,3.170457041116006,-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,500001.0,NEAR BAY
4843,median_house_value,True,False,3.170457041116006,-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,500001.0,<1H OCEAN
4872,median_house_value,True,False,3.170457041116006,-121.75,37.35,18.0,1947.0,250.0,605.0,184.0,8.1871,500001.0,<1H OCEAN
4892,median_house_value,True,False,3.170457041116006,-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553,500001.0,<1H OCEAN
4910,median_house_value,True,False,3.170457041116006,-118.34,34.07,52.0,3421.0,598.0,1203.0,564.0,4.1618,500001.0,<1H OCEAN
4916,median_house_value,True,False,3.170457041116006,-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,500001.0,NEAR BAY
4928,median_house_value,True,False,3.170457041116006,-117.29,32.81,35.0,1878.0,308.0,598.0,257.0,6.9553,500001.0,NEAR OCEAN
4930,median_house_value,True,False,3.170457041116006,-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,500001.0,NEAR OCEAN
4988,median_house_value,True,False,3.170457041116006,-119.67,34.47,35.0,2700.0,422.0,1995.0,383.0,4.9757,500001.0,<1H OCEAN
4993,median_house_value,True,False,3.170457041116006,-118.45,33.96,24.0,3097.0,791.0,1075.0,639.0,5.723,500001.0,<1H OCEAN
4995,median_house_value,True,False,3.170457041116006,-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,500001.0,<1H OCEAN
5030,median_house_value,True,False,3.170457041116006,-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,500001.0,NEAR BAY
5035,median_house_value,True,False,3.170457041116006,-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0,NEAR BAY
5080,median_house_value,True,False,3.170457041116006,-118.34,34.1,29.0,3193.0,1452.0,2039.0,1265.0,1.8209,500001.0,<1H OCEAN
5085,median_house_value,True,False,3.0179170337738617,-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,<1H OCEAN
5096,median_house_value,True,False,3.170457041116006,-117.87,33.6,20.0,3212.0,572.0,1064.0,526.0,6.6155,500001.0,<1H OCEAN
5098,median_house_value,True,False,3.170457041116006,-122.35,37.57,52.0,2170.0,269.0,784.0,274.0,10.4286,500001.0,NEAR OCEAN
5105,median_house_value,True,False,3.170457041116006,-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476,500001.0,NEAR BAY
5125,median_house_value,True,False,3.170457041116006,-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,500001.0,NEAR OCEAN
5131,median_house_value,True,False,3.170457041116006,-122.21,37.43,20.0,975.0,134.0,324.0,146.0,9.7796,500001.0,NEAR OCEAN
5151,median_house_value,True,False,3.170457041116006,-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4.4531,500001.0,NEAR BAY
5157,median_house_value,True,False,3.170457041116006,-118.68,34.13,9.0,11251.0,1594.0,3029.0,1227.0,6.7273,500001.0,<1H OCEAN
5208,median_house_value,True,False,3.170457041116006,-122.56,37.91,52.0,1972.0,327.0,755.0,345.0,7.1924,500001.0,NEAR BAY
5234,median_house_value,True,False,3.170457041116006,-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,500001.0,NEAR BAY
5243,median_house_value,True,False,3.170457041116006,-118.49,34.11,27.0,6603.0,879.0,2336.0,868.0,13.2935,500001.0,<1H OCEAN
5247,median_house_value,True,False,3.170457041116006,-118.32,34.06,52.0,983.0,246.0,578.0,204.0,5.7393,500001.0,<1H OCEAN
5256,median_house_value,True,False,3.170457041116006,-122.35,37.57,52.0,2059.0,345.0,800.0,308.0,4.97,500001.0,NEAR OCEAN
5274,median_house_value,True,False,3.170457041116006,-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194,500001.0,<1H OCEAN
5279,median_house_value,True,False,3.170457041116006,-122.29,37.41,30.0,6373.0,854.0,2149.0,798.0,10.6868,500001.0,NEAR OCEAN
5282,median_house_value,True,False,3.170457041116006,-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986,500001.0,NEAR BAY
5325,median_house_value,True,False,3.170457041116006,-122.44,37.8,52.0,1580.0,470.0,714.0,448.0,3.2447,500001.0,NEAR BAY
5334,median_house_value,True,False,3.170457041116006,-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5,500001.0,<1H OCEAN
5343,median_house_value,True,False,3.170457041116006,-118.34,34.13,45.0,2375.0,417.0,751.0,410.0,6.6739,500001.0,<1H OCEAN
5350,median_house_value,True,False,3.170457041116006,-116.99,33.01,11.0,1412.0,185.0,529.0,166.0,7.7517,500001.0,<1H OCEAN
5422,median_house_value,True,False,3.170457041116006,-122.39,37.59,33.0,2064.0,299.0,813.0,303.0,6.0374,500001.0,NEAR OCEAN
5430,median_house_value,True,False,3.170457041116006,-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419,500001.0,NEAR BAY
5436,median_house_value,True,False,3.170457041116006,-122.27,37.45,41.0,830.0,136.0,353.0,153.0,6.3824,500001.0,NEAR OCEAN
5442,median_house_value,True,False,3.170457041116006,-121.74,37.19,11.0,1290.0,197.0,881.0,191.0,4.2039,500001.0,<1H OCEAN
5487,median_house_value,True,False,3.170457041116006,-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,500001.0,NEAR OCEAN
5529,median_house_value,True,False,3.170457041116006,-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,8.5153,500001.0,<1H OCEAN
5544,median_house_value,True,False,3.170457041116006,-122.41,37.8,52.0,812.0,252.0,629.0,247.0,2.5875,500001.0,NEAR BAY
5561,median_house_value,True,False,3.170457041116006,-122.4,37.8,52.0,1860.0,575.0,679.0,448.0,4.775,500001.0,NEAR BAY
5569,median_house_value,True,False,3.126867107195301,-118.28,34.11,38.0,4453.0,1156.0,1830.0,1099.0,3.6181,495600.0,<1H OCEAN
5579,median_house_value,True,False,3.170457041116006,-118.56,34.14,23.0,9657.0,1189.0,3585.0,1162.0,10.4399,500001.0,<1H OCEAN
5581,median_house_value,True,False,3.170457041116006,-122.06,37.27,16.0,1612.0,221.0,567.0,208.0,10.5793,500001.0,<1H OCEAN
5624,median_house_value,True,False,3.170457041116006,-122.13,37.37,30.0,2139.0,260.0,742.0,242.0,11.806,500001.0,NEAR BAY
5629,median_house_value,True,False,3.170457041116006,-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,500001.0,<1H OCEAN
5654,median_house_value,True,False,3.170457041116006,-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849,500001.0,<1H OCEAN
5667,median_house_value,True,False,3.1466762114537445,-118.41,34.14,33.0,778.0,143.0,258.0,130.0,5.738,497600.0,<1H OCEAN
5726,median_house_value,True,False,3.0912107195301024,-122.16,37.45,52.0,1135.0,219.0,441.0,200.0,7.5418,492000.0,NEAR BAY
5736,median_house_value,True,False,3.170457041116006,-118.5,34.03,44.0,2146.0,394.0,851.0,355.0,6.48,500001.0,<1H OCEAN
5740,median_house_value,True,False,3.1704471365638764,-122.45,37.76,31.0,5283.0,1330.0,2659.0,1269.0,3.5744,500000.0,NEAR BAY
5741,median_house_value,True,False,3.170457041116006,-117.87,33.59,44.0,2499.0,396.0,910.0,374.0,6.6544,500001.0,<1H OCEAN
5755,median_house_value,True,False,3.170457041116006,-122.53,37.98,32.0,2390.0,336.0,810.0,354.0,8.5759,500001.0,NEAR BAY
5761,median_house_value,True,False,3.170457041116006,-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,7.8705,500001.0,<1H OCEAN
5763,median_house_value,True,False,3.170457041116006,-122.43,37.79,52.0,3522.0,938.0,1319.0,887.0,4.3986,500001.0,NEAR BAY
5786,median_house_value,True,False,3.170457041116006,-118.41,34.04,52.0,2113.0,332.0,800.0,327.0,11.1768,500001.0,<1H OCEAN
5807,median_house_value,True,False,3.170457041116006,-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,500001.0,<1H OCEAN
5827,median_house_value,True,False,3.170457041116006,-118.39,34.09,41.0,730.0,126.0,230.0,125.0,4.3214,500001.0,<1H OCEAN
5854,median_house_value,True,False,3.170457041116006,-118.39,33.83,32.0,2075.0,539.0,954.0,519.0,5.637,500001.0,NEAR OCEAN
